"Year","ID","Month","Treatment","Species","Age","Sex","NV","NG","NDVI","Death_date","Season","PropGV","Month_AD","MY"
"2011","10-022","07","Carcass","Zebra","SA","M",1,0,0.206387096774194,2010-02-03,"Cool_dry",0,17,"2011/07-10-022"
"2011","10-022","07","Control","Wildebeest","A","F",0,0,0.206387096774194,2010-02-03,"Cool_dry",NA,17,"2011/07-10-022"
"2011","10-022","07","Control","Wildebeest","A","M",0,0,0.206387096774194,2010-02-03,"Cool_dry",NA,17,"2011/07-10-022"
"2011","10-022","07","Control","Wildebeest","SA","F",0,0,0.206387096774194,2010-02-03,"Cool_dry",NA,17,"2011/07-10-022"
"2011","10-022","07","Control","Wildebeest","SA","M",0,0,0.206387096774194,2010-02-03,"Cool_dry",NA,17,"2011/07-10-022"
"2011","10-022","07","Control","Zebra","A","F",11,1,0.206387096774194,2010-02-03,"Cool_dry",0.0909090909090909,17,"2011/07-10-022"
"2011","10-022","07","Control","Zebra","A","M",8,0,0.206387096774194,2010-02-03,"Cool_dry",0,17,"2011/07-10-022"
"2011","10-022","07","Control","Zebra","SA","F",4,0,0.206387096774194,2010-02-03,"Cool_dry",0,17,"2011/07-10-022"
"2011","10-022","07","Control","Zebra","SA","M",1,0,0.206387096774194,2010-02-03,"Cool_dry",0,17,"2011/07-10-022"
"2011","10-022","08","Carcass","Wildebeest","A","F",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Carcass","Wildebeest","A","M",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Carcass","Wildebeest","SA","F",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Carcass","Wildebeest","SA","M",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Carcass","Zebra","A","F",7,3,0.199174193548387,2010-02-03,"Cool_dry",0.428571428571429,18,"2011/08-10-022"
"2011","10-022","08","Carcass","Zebra","A","M",11,8,0.199174193548387,2010-02-03,"Cool_dry",0.727272727272727,18,"2011/08-10-022"
"2011","10-022","08","Carcass","Zebra","SA","F",2,2,0.199174193548387,2010-02-03,"Cool_dry",1,18,"2011/08-10-022"
"2011","10-022","08","Carcass","Zebra","SA","M",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Control","Wildebeest","A","F",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Control","Wildebeest","A","M",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Control","Wildebeest","SA","F",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Control","Wildebeest","SA","M",0,0,0.199174193548387,2010-02-03,"Cool_dry",NA,18,"2011/08-10-022"
"2011","10-022","08","Control","Zebra","A","F",11,0,0.199174193548387,2010-02-03,"Cool_dry",0,18,"2011/08-10-022"
"2011","10-022","08","Control","Zebra","A","M",11,1,0.199174193548387,2010-02-03,"Cool_dry",0.0909090909090909,18,"2011/08-10-022"
"2011","10-022","08","Control","Zebra","SA","F",3,1,0.199174193548387,2010-02-03,"Cool_dry",0.333333333333333,18,"2011/08-10-022"
"2011","10-022","08","Control","Zebra","SA","M",1,0,0.199174193548387,2010-02-03,"Cool_dry",0,18,"2011/08-10-022"
"2011","10-022","09","Carcass","Wildebeest","A","F",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Carcass","Wildebeest","A","M",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Carcass","Wildebeest","SA","F",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Carcass","Wildebeest","SA","M",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Carcass","Zebra","A","F",3,2,0.19017,2010-02-03,"Hot_dry",0.666666666666667,19,"2011/09-10-022"
"2011","10-022","09","Carcass","Zebra","A","M",4,1,0.19017,2010-02-03,"Hot_dry",0.25,19,"2011/09-10-022"
"2011","10-022","09","Carcass","Zebra","SA","F",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Carcass","Zebra","SA","M",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Control","Wildebeest","A","F",2,2,0.19017,2010-02-03,"Hot_dry",1,19,"2011/09-10-022"
"2011","10-022","09","Control","Wildebeest","A","M",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Control","Wildebeest","SA","F",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Control","Wildebeest","SA","M",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","09","Control","Zebra","A","F",30,0,0.19017,2010-02-03,"Hot_dry",0,19,"2011/09-10-022"
"2011","10-022","09","Control","Zebra","A","M",10,0,0.19017,2010-02-03,"Hot_dry",0,19,"2011/09-10-022"
"2011","10-022","09","Control","Zebra","SA","F",3,0,0.19017,2010-02-03,"Hot_dry",0,19,"2011/09-10-022"
"2011","10-022","09","Control","Zebra","SA","M",0,0,0.19017,2010-02-03,"Hot_dry",NA,19,"2011/09-10-022"
"2011","10-022","10","Carcass","Wildebeest","A","F",2,2,0.158454838709677,2010-02-03,"Hot_dry",1,20,"2011/10-10-022"
"2011","10-022","10","Carcass","Wildebeest","A","M",3,0,0.158454838709677,2010-02-03,"Hot_dry",0,20,"2011/10-10-022"
"2011","10-022","10","Carcass","Wildebeest","SA","F",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","10","Carcass","Wildebeest","SA","M",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","10","Carcass","Zebra","A","F",1,0,0.158454838709677,2010-02-03,"Hot_dry",0,20,"2011/10-10-022"
"2011","10-022","10","Carcass","Zebra","A","M",8,4,0.158454838709677,2010-02-03,"Hot_dry",0.5,20,"2011/10-10-022"
"2011","10-022","10","Carcass","Zebra","SA","F",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","10","Carcass","Zebra","SA","M",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","10","Control","Wildebeest","A","F",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","10","Control","Wildebeest","A","M",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","10","Control","Wildebeest","SA","F",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","10","Control","Wildebeest","SA","M",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","10","Control","Zebra","A","F",7,1,0.158454838709677,2010-02-03,"Hot_dry",0.142857142857143,20,"2011/10-10-022"
"2011","10-022","10","Control","Zebra","A","M",18,1,0.158454838709677,2010-02-03,"Hot_dry",0.0555555555555556,20,"2011/10-10-022"
"2011","10-022","10","Control","Zebra","SA","F",1,0,0.158454838709677,2010-02-03,"Hot_dry",0,20,"2011/10-10-022"
"2011","10-022","10","Control","Zebra","SA","M",0,0,0.158454838709677,2010-02-03,"Hot_dry",NA,20,"2011/10-10-022"
"2011","10-022","11","Carcass","Wildebeest","A","F",0,0,0.207086666666667,2010-02-03,"Hot_dry",NA,21,"2011/11-10-022"
"2011","10-022","11","Carcass","Wildebeest","A","M",0,0,0.207086666666667,2010-02-03,"Hot_dry",NA,21,"2011/11-10-022"
"2011","10-022","11","Carcass","Wildebeest","SA","F",0,0,0.207086666666667,2010-02-03,"Hot_dry",NA,21,"2011/11-10-022"
"2011","10-022","11","Carcass","Wildebeest","SA","M",0,0,0.207086666666667,2010-02-03,"Hot_dry",NA,21,"2011/11-10-022"
"2011","10-022","11","Carcass","Zebra","A","F",8,1,0.207086666666667,2010-02-03,"Hot_dry",0.125,21,"2011/11-10-022"
"2011","10-022","11","Carcass","Zebra","A","M",1,0,0.207086666666667,2010-02-03,"Hot_dry",0,21,"2011/11-10-022"
"2011","10-022","11","Carcass","Zebra","SA","F",0,0,0.207086666666667,2010-02-03,"Hot_dry",NA,21,"2011/11-10-022"
"2011","10-022","11","Carcass","Zebra","SA","M",0,0,0.207086666666667,2010-02-03,"Hot_dry",NA,21,"2011/11-10-022"
"2011","10-022","11","Control","Wildebeest","A","F",2,0,0.207086666666667,2010-02-03,"Hot_dry",0,21,"2011/11-10-022"
"2011","10-022","11","Control","Wildebeest","A","M",1,0,0.207086666666667,2010-02-03,"Hot_dry",0,21,"2011/11-10-022"
"2011","10-022","11","Control","Wildebeest","SA","F",0,0,0.207086666666667,2010-02-03,"Hot_dry",NA,21,"2011/11-10-022"
"2011","10-022","11","Control","Wildebeest","SA","M",0,0,0.207086666666667,2010-02-03,"Hot_dry",NA,21,"2011/11-10-022"
"2011","10-022","11","Control","Zebra","A","F",17,0,0.207086666666667,2010-02-03,"Hot_dry",0,21,"2011/11-10-022"
"2011","10-022","11","Control","Zebra","A","M",21,0,0.207086666666667,2010-02-03,"Hot_dry",0,21,"2011/11-10-022"
"2011","10-022","11","Control","Zebra","SA","F",3,0,0.207086666666667,2010-02-03,"Hot_dry",0,21,"2011/11-10-022"
"2011","10-022","11","Control","Zebra","SA","M",1,0,0.207086666666667,2010-02-03,"Hot_dry",0,21,"2011/11-10-022"
